,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,858877,2017,1,11.965841584158419,1.8963959541195274,0.978250650286753,2.1582460902425984,5976000000.0
1,858877,2017,2,14.231315789473685,2.0669820592823713,0.9263711724939586,3.0064356591949823,9119000000.0
2,858877,2017,3,13.12125,1.8981163705641317,0.9628649621240758,4.389985491492261,12912000000.0
3,858877,2017,4,14.223144329896908,2.084095315026697,0.9911823035850496,1.0511487218581639,2912000000.0
4,858877,2018,1,-109.07612903225805,3.1665692893693973,1.529914201069601,1.7381044737334101,6771000000.0
5,858877,2018,2,-26.526131386861312,3.6869622854203725,1.4433252609245408,2.5767660755931487,8946000000.0
6,858877,2018,3,1748.4449999999983,3.7345270021294326,1.5179150078696417,3.6988715775377266,12832000000.0
7,858877,2018,4,119.02468749999989,3.9236235244480935,1.4044198139025725,0.8718748299898573,3551000000.0
8,858877,2019,1,26.997482993197277,4.304400480521709,1.5120007845252397,1.691611854759377,7087000000.0
9,858877,2019,2,35.52781954887217,5.537383871318335,1.643381154222367,2.202672612741067,11188000000.0
10,858877,2019,3,17.900152091254753,5.959874594143755,1.9130201662148878,2.9883203605376782,14922000000.0
11,858877,2019,4,16.012992125984255,5.0110156871858935,1.6869244400546146,0.8614782759672378,3385000000.0
12,858877,2020,1,10.295844155844158,4.731066867419019,1.5448456364506233,1.7679005988251704,6996000000.0
13,858877,2020,2,7.0775431861804226,4.357798812591016,1.559482468914529,2.8860932078935644,11062000000.0
14,858877,2020,3,15.58645283018868,4.615123198839663,1.5013976793248944,3.437606802553477,14656000000.0
15,858877,2020,4,12.864129554655872,3.5157773619519355,1.4897921744371938,1.1330471963772832,3925000000.0
16,858877,2021,1,16.64435146443515,4.292103473837581,1.4437258761279108,1.8110743893594345,6712000000.0
17,858877,2021,2,19.725103734439838,4.983722484765576,1.3354309165526677,2.2962454876573997,10420000000.0
18,858877,2021,3,19.960557768924303,5.118738146577831,1.3621320411871594,2.9170385756744817,14762000000.0
19,858877,2021,4,18.81527675276753,5.035533121004192,1.2477459544272969,0.7259712138936019,3305000000.0
20,858877,2022,1,18.09304964539007,5.362416001620417,1.3866214300182298,1.4646308477931524,5656000000.0
21,858877,2022,2,15.749686411149828,4.642114811881188,1.2969554455445544,2.483184537631231,9211000000.0
22,858877,2022,3,14.92904593639576,4.365881678525633,1.3634626505418248,3.5843406056056737,12749000000.0
23,858877,2022,4,15.411371841155235,4.349300220997219,1.3106376638855781,0.8906396250359222,3786000000.0
24,858877,2023,1,16.824671532846715,4.551715821960746,1.3108453488932825,1.6527361667015805,8355000000.0
25,858877,2023,2,16.104071428571427,4.344424991133704,1.3059226858966781,2.564933484384859,13304000000.0
26,858877,2023,3,16.246298701298702,4.587219525173044,1.2963948323675962,3.097461194783009,19037000000.0
27,858877,2023,4,15.162012012012012,4.521831132492811,1.1849590798495908,0.7728731862265262,2237000000.0
28,858877,2024,1,14.841242424242425,4.288625218914186,1.1874986486778665,1.5946301447460856,2875000000.0
29,858877,2024,2,15.51315436241611,4.0716200227233,1.6874235273553575,2.5639937916104723,6678000000.0
30,858877,2024,3,18.85666666666667,4.238612127945091,1.7369382053369118,3.313358523456374,10210000000.0
31,858877,2024,4,23.506437768240342,4.807208516465313,1.7239658104556397,0.7314294787581761,3444000000.0
