,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,2488,2016,4,-4.401273885350318,-16.619896103896103,-10.392207792207792,0.18753926603382584,42000000.0
1,2488,2017,1,-18.900000000000002,-22.761778846153845,-8.983173076923077,0.2112177760880356,13000000.0
2,2488,2017,2,-24.629629629629633,30.534718826405868,7.06601466992665,0.0,276000000.0
3,2488,2017,3,-28.957446808510635,30.842805755395684,7.081534772182255,0.0,346000000.0
4,2488,2017,4,-318.74999999999994,23.464903846153845,5.8961538461538465,0.0,246000000.0
5,2488,2018,1,-171.33333333333334,16.236006546644845,4.7937806873977085,0.0,-45000000.0
6,2488,2018,2,-167.50000000000003,13.606153846153846,4.262937062937063,0.0,40000000.0
7,2488,2018,3,-93.68750000000001,19.56032992036405,3.6678043230944253,0.0,42000000.0
8,2488,2018,4,-162.57894736842104,27.100826666666666,2.864,0.0,-86000000.0
9,2488,2019,1,-461.5000000000002,14.610521327014219,2.598736176935229,0.37844138375470077,-129000000.0
10,2488,2019,2,510.39999999999935,14.900939597315435,1.7578299776286352,0.0,151000000.0
11,2488,2019,3,151.84999999999997,17.317769594950025,1.683850604944766,0.10631485965831011,64000000.0
12,2488,2019,4,70.70731707317073,14.61490349264706,1.4140625,0.0,-124000000.0
13,2488,2020,1,305.73333333333335,17.69835868411744,1.132295719844358,0.0,276000000.0
14,2488,2020,2,162.4285714285714,17.52110635495555,0.930852815278235,0.0,47000000.0
15,2488,2020,3,138.44736842105263,18.688090771558244,0.9918305597579425,0.0,32000000.0
16,2488,2020,4,136.64999999999998,25.103739332816136,0.8161365399534523,0.0,297000000.0
17,2488,2021,1,43.671428571428564,18.60281651533322,0.5353777625492547,0.0,1038000000.0
18,2488,2021,2,32.43801652892562,14.70132777520457,0.5511811023622047,0.0,890000000.0
19,2488,2021,3,32.72822299651568,16.166861995753717,0.5132342533616419,0.0,1720000000.0
20,2488,2021,4,31.181818181818187,17.505689461883406,0.562920403587444,0.0,2680000000.0
21,2488,2022,1,55.134099616858244,23.282739762571694,0.6565292783780179,0.0,3220000000.0
22,2488,2022,2,40.346863468634695,2.752618148302098,0.20931451394285508,0.0,924000000.0
23,2488,2022,3,31.730290456431533,2.24271710562091,0.22354945712265947,0.0,1830000000.0
24,2488,2022,4,37.49112426035503,1.876102819845257,0.24328040775915807,0.0,2983000000.0
25,2488,2023,1,73.60227272727272,1.8466843835616438,0.234337899543379,0.0,3115000000.0
26,2488,2023,2,388.5652173913044,2.6323741178191393,0.2365890225618898,0.0,328000000.0
27,2488,2023,3,-1634.2857142857144,3.344689495066744,0.2327154672083575,0.0,582000000.0
28,2488,2023,4,1468.857142857143,3.022687283973076,0.23023467345824997,0.0,879000000.0
29,2488,2024,1,278.1320754716981,4.256776282831175,0.21457453660631218,0.0,1656000000.0
30,2488,2024,2,334.24074074074076,5.193286771771238,0.208139079682551,0.0,379000000.0
31,2488,2024,3,405.525,4.642112915207471,0.20071456365630197,0.0,818000000.0
32,2488,2024,4,234.40000000000003,4.664553829955252,0.22200579099763096,0.0,1314000000.0
