,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,1108524,2016,4,-187.06025,7.376048438893294,1.1139569179538695,0.0,13659000.0
1,1108524,2017,1,-302.87115384615385,7.427874073332358,1.344616697823917,0.0,1698240000.0
2,1108524,2017,2,-259.8036363636364,7.249646354093674,1.1499723737687926,0.0,1072982000.0
3,1108524,2017,3,3013.1399999999994,7.600391398632373,1.0568845598714394,0.0,202881000.0
4,1108524,2017,4,10188.270000000006,7.732439673175858,0.9784734835891675,0.0,14514000.0
5,1108524,2018,1,-1890.0166666666664,8.812059335121523,1.236902683595172,0.0,2203938000.0
6,1108524,2018,2,286.7840476190476,7.9484885129204335,1.0762206148282099,0.0,1344000000.0
7,1108524,2018,3,170.671375,7.539415560319338,0.9088557066824364,0.0,288000000.0
8,1108524,2018,4,135.2739603960396,7.0670585993330155,0.809569182603961,0.0,7000000.0
9,1108524,2019,1,102.22358108108108,7.465170970842679,0.9696892021787888,0.0,2803000000.0
10,1108524,2019,2,108.29677631578947,7.717083673841664,1.0159309254529978,0.0,1806000000.0
11,1108524,2019,3,124.03999999999996,6.95306126063148,0.9419783292555051,0.0,258000000.0
12,1108524,2019,4,158.9701020408163,4.114908059136392,0.5007061510261727,0.0,128000000.0
13,1108524,2020,1,355.8731372549019,4.783098801829718,0.6268555407997639,0.0,3688000000.0
14,1108524,2020,2,1465.6936363636364,4.179336461738753,0.5513669897294952,0.0,1536000000.0
15,1108524,2020,3,67.12086505190311,4.561844099895942,0.5031217481789803,0.0,315000000.0
16,1108524,2020,4,127.05060439560441,5.2258110419250805,0.4670305135202183,0.0,215000000.0
17,1108524,2021,1,50.123214285714276,4.973448244282168,0.597883980430434,0.0,4091000000.0
18,1108524,2021,2,46.985819672131136,4.961045570512368,0.5243028637207227,0.22208876187166954,3057000000.0
19,1108524,2021,3,94.4505490196078,4.047406766930836,0.5968659942363113,0.0,173000000.0
20,1108524,2021,4,70.69924170616113,5.124685105338802,0.5325130578048866,0.0,238000000.0
21,1108524,2022,1,148.4554487179487,3.940118086735133,0.6378352342123824,0.0,5283000000.0
22,1108524,2022,2,162.17944444444447,2.9481862864325024,0.5799646715130103,0.016131130810394287,3497000000.0
23,1108524,2022,3,315.8581034482758,3.039171135478718,0.5665745948284469,0.03723006011621574,131000000.0
24,1108524,2022,4,522.1400000000001,2.719041124833617,0.5481457768192617,0.13012941510376105,115000000.0
25,1108524,2023,1,539.4174193548388,2.8424346681745747,0.6938090097499957,0.12539060620648004,6313000000.0
26,1108524,2023,2,411.4241666666666,3.370966487842263,0.6292935274855431,0.0,4248000000.0
27,1108524,2023,3,130.996783625731,3.7602766347577563,0.5916635102097035,0.0,628000000.0
28,1108524,2023,4,72.43934782608696,3.3454034635909795,0.5669134102255121,0.0,1366000000.0
29,1108524,2024,1,65.8432705882353,4.555522866579486,0.6735908526975825,0.0,9498000000.0
30,1108524,2024,2,47.61806394316162,4.357137023943166,0.6115141665130774,0.1492037926112044,6084000000.0
31,1108524,2024,3,44.47342512908778,4.321977658633075,0.5994308816129648,0.15416205115923548,755000000.0
