,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,1551152,2016,4,7.461380471380472,11.181205626835677,9.299273458030607,3.848960422334482,5135000000.0
1,1551152,2017,1,12.16827397260274,15.539221829163072,13.257765314926662,5.159645540763362,6562000000.0
2,1551152,2017,2,12.005012853470438,14.921789015606242,12.138055222088836,0.0008581492497600015,2007000000.0
3,1551152,2017,3,12.832616136919315,13.931471625894492,10.148943251788983,2.450002128073521,3884000000.0
4,1551152,2017,4,15.674589371980673,15.497801944070583,9.294601465530134,2.9691084882482977,7029000000.0
5,1551152,2018,1,21.486374622356497,22.269444849911714,12.887777123798312,3.6182675603828067,9431000000.0
6,1551152,2018,2,17.613768844221106,31.391374838164932,18.516464959189417,1.01942415628987,2526000000.0
7,1551152,2018,3,17.12014814814815,-32.213270755555556,-19.264,0.0008830039228332274,5278000000.0
8,1551152,2018,4,14.771012396694214,-36.98184138993495,-23.651146867511127,3.8223002097774446,9520000000.0
9,1551152,2019,1,14.64091476091476,-12.84886748756808,-8.027231825716315,5.141836604397159,12789000000.0
10,1551152,2019,2,13.20737288135593,-11.789090723230258,-8.253897265525172,1.7211960656492793,2910000000.0
11,1551152,2019,3,14.429417721518988,-9.847580667756246,-7.670791501284147,3.7698103534071548,5259000000.0
12,1551152,2019,4,17.720911764705885,-10.847541830780452,-8.225990761001702,5.346743841013653,9660000000.0
13,1551152,2020,1,13.537102272727271,-12.953476248164463,-11.904919236417033,6.01384102232146,12772000000.0
14,1551152,2020,2,11.031681415929203,-12.448988401888064,-13.29925826028321,1.9098844580568521,3690000000.0
15,1551152,2020,3,17.33455319148936,-9.108406380667933,-11.15001357588922,2.6195169943337384,6602000000.0
16,1551152,2020,4,15.550105708245242,-8.510268035842763,-10.786186146903002,4.315463436042848,12215000000.0
17,1551152,2021,1,32.00375438596491,-11.609394281133083,-12.496144155150034,5.074705341749346,16790000000.0
18,1551152,2021,2,32.93088339222615,12.004725376829535,9.959076676618364,1.4084601564964465,4689000000.0
19,1551152,2021,3,34.21303135888502,13.792328616801651,10.749404478323012,2.6666576611319286,9384000000.0
20,1551152,2021,4,28.296101190476186,12.39468019444649,9.963983206894012,4.128175530094848,17102000000.0
21,1551152,2022,1,18.636404320987655,13.84763559212231,8.49267945063488,4.3325889523529035,21990000000.0
22,1551152,2022,2,20.903218884120168,15.86165308937109,7.778411180581096,0.9761677173000206,4746000000.0
23,1551152,2022,3,17.562572509457755,16.783089869281046,8.748502178649238,2.0417019634057563,9608000000.0
24,1551152,2022,4,14.734868421052632,13.61190356897735,7.817932239346104,3.454835826689694,17033000000.0
25,1551152,2023,1,22.593619909502266,15.3461089084283,7.029444090935385,3.78569441807485,24248000000.0
26,1551152,2023,2,35.09545882352942,19.845567841840186,9.113808915282267,1.0079332070504008,4018000000.0
27,1551152,2023,3,26.12772073921972,17.431897503488912,9.49519305318654,2.3510405649499777,10159000000.0
28,1551152,2023,4,38.88939890710383,20.735946772198858,10.231016571852585,3.146243275154496,17514000000.0
29,1551152,2024,1,54.74556776556776,25.414749177647398,11.95671828412042,3.9884626789522044,22062000000.0
30,1551152,2024,2,52.61011869436202,38.97561835466634,17.500559214614142,0.8838248547509655,3847000000.0
31,1551152,2024,3,56.19676666666667,43.69852666764404,19.808825685383376,1.8525995667727113,5877000000.0
32,1551152,2024,4,68.01993055555556,57.081617624773514,22.62411464338659,2.3872973692047053,11075000000.0
