,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,59478,2016,4,16.782053140096618,4.705850620517418,1.4071465163934427,2.200946577971343,2106900000.0
1,59478,2017,1,24.742702702702704,4.816847435113637,1.7561079545454545,3.1826326011624073,3814000000.0
2,59478,2017,2,35.639855072463774,5.525241374787295,1.6676120249574589,0.7024432417663984,170900000.0
3,59478,2017,3,31.316724137931033,5.409372900494001,1.8896259703599154,1.429991337078299,1600400000.0
4,59478,2017,4,36.01848341232227,5.351069219971927,1.8748078337009557,2.053278143495203,3238800000.0
5,59478,2018,1,54.32553956834532,6.808440759984573,2.8550737058621873,2.7594102843586663,4538800000.0
6,59478,2018,2,211.14787878787874,5.005715821222923,2.040581299698382,0.8042629370178285,200000000.0
7,59478,2018,3,-87.93170454545456,6.85971714826607,2.6450391532570348,1.463431040155986,1407500000.0
8,59478,2018,4,-349.45142857142855,7.055506081549007,2.1534873860504558,1.7419441445337625,3259500000.0
9,59478,2019,1,-378.76892857142855,9.991315333330277,3.0249335411128424,2.1210096859430645,-738600000.0
10,59478,2019,2,22.947773512476008,45.67438058869396,13.817543859649122,0.5438958326959162,107600000.0
11,59478,2019,3,14.875855072463768,33.081569030451526,12.533776688834442,1.3068957421060785,918800000.0
12,59478,2019,4,14.595644257703082,27.510158668399768,9.945407279029462,1.9136883241645297,2165500000.0
13,59478,2020,1,17.253095238095238,42.49516789140422,13.55576139310856,2.1010605386719092,3802700000.0
14,59478,2020,2,29.636825396825394,37.12864775727244,11.856740694401001,0.5655420198593543,124100000.0
15,59478,2020,3,34.3066004415011,33.00256415730337,8.82373595505618,0.9543436190816104,2337700000.0
16,59478,2020,4,31.358864142538973,25.567441825460367,7.796236989591673,1.5791294144784727,3751200000.0
17,59478,2021,1,23.67282991202346,25.156451394987123,7.005665236051502,1.833743216747837,5111700000.0
18,59478,2021,2,48.09412868632707,22.965295348640655,5.597830680377518,0.47524811258831046,1397100000.0
19,59478,2021,3,59.82543243243243,30.137241135954383,6.17421968787515,0.7683437976443254,2791300000.0
20,59478,2021,4,62.26980501392758,25.48296650993211,5.058209705808398,1.1413896595145505,4085800000.0
21,59478,2022,1,43.59786991869918,26.562662764030584,4.331075914800655,1.269341661391947,5950900000.0
22,59478,2022,2,28.629774358974363,26.660229244345807,3.9586768125132106,0.35102798599810575,2133800000.0
23,59478,2022,3,34.17095905172413,32.97043330061208,4.435269661623744,0.619704338090039,2583500000.0
24,59478,2022,4,32.80783867631851,28.108272305724967,3.6686995868581547,0.927878249210809,4151100000.0
25,59478,2023,1,51.937720057720064,30.12161445033875,3.5930394431554524,1.0894120314180569,5230100000.0
26,59478,2023,2,53.71936608557845,27.039508561310313,3.706772908366534,0.33305911378984004,1062100000.0
27,59478,2023,3,64.36976421636616,37.45234264956498,3.916494752892636,0.487359582968795,955800000.0
28,59478,2023,4,96.1487725631769,42.3888960077828,4.122136729459627,0.6366066599545952,2175000000.0
29,59478,2024,1,99.85222413793105,47.98724547725516,4.891568483063328,0.7805561139685068,792500000.0000005
30,59478,2024,2,113.85969117647059,54.07774728386446,3.958052260215554,0.16764149105931037,179700000.0
31,59478,2024,3,111.01425584255844,59.629187541067765,4.270973892637137,0.287982982270331,421100000.0
32,59478,2024,4,124.38807313642754,55.64162273584247,4.279449759095035,0.4407514411767703,2782300000.0
