,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,320193,2016,4,3.1181676646706586,1.0833312797152415,1.5082924623193943,8.745024035930403,53090000000.0
1,320193,2017,1,3.1806761565836297,1.0643869056673463,1.5012538711383034,2.2212100625881646,23722000000.0
2,320193,2017,2,3.8701158748551565,1.296740321344401,1.494980683462359,3.5279325805745083,33270000000.0
3,320193,2017,3,3.9101013513513516,1.35551157009175,1.6065546535774966,5.291815294585558,39356000000.0
4,320193,2017,4,3.8970873786407765,1.3815239231463592,1.7999060031183092,6.8951128475327,51147000000.0
5,320193,2018,1,4.058195718654434,1.442985326542272,1.9015470866411315,1.6504774241324738,25483000000.0
6,320193,2018,2,3.7922200956937804,1.5439701082409876,1.8964989990384464,3.3328936542079366,36418000000.0
7,320193,2018,3,3.943504043126685,1.849180407227553,2.0378428694464503,4.790144470984868,47639000000.0
8,320193,2018,4,4.472373022481266,2.3836926280269166,2.4133013523477094,5.36871729370101,64121000000.0
9,320193,2019,1,3.0596669374492285,1.511092059626607,2.1700115359820855,2.0028553589150375,23335000000.0
10,320193,2019,2,3.7863507896924355,1.9824377927753636,2.2306631399962216,3.340784861712609,32127000000.0
11,320193,2019,3,4.0140101095197975,2.2383698845950484,2.340787509330679,4.928111507137189,41763000000.0
12,320193,2019,4,4.521645781119465,2.657657916934842,2.7410043320661304,5.871024183393557,58896000000.0
13,320193,2020,1,5.564769351055513,-4.23463284790502,-3.406879240162822,1.1339588968899605,28409000000.0
14,320193,2020,2,4.789286821705426,3.406358942130698,3.0854319413452345,2.588120176164644,39867000000.0
15,320193,2020,3,6.676589030803906,5.266787759201461,3.3903599789712513,2.776508510829619,54573000000.0
16,320193,2020,4,11.05119257086999,29.3742767898667,3.957039440456695,0.7336582950716692,73365000000.0
17,320193,2021,1,18.83245283018868,32.962560167353224,4.346309495047112,0.16551281190171102,35263000000.0
18,320193,2021,2,20.91395104895105,28.85521346785105,3.873774899534534,0.3536815519053364,56975000000.0
19,320193,2021,3,30.39787330316742,35.48497369651213,4.131300560049782,0.4746656244923935,75976000000.0
20,320193,2021,4,24.518747795414463,36.19706997213187,4.563512442542399,0.6334969623204411,92953000000.0
21,320193,2022,1,28.735723684210527,39.689739878401824,4.299324361897347,0.13071976151456308,44163000000.0
22,320193,2022,2,27.700499194847023,41.366006440997644,4.2027774892802565,0.2628022888508014,69815000000.0
23,320193,2022,3,22.112950819672132,37.363647117249215,4.7877536269296295,0.5130143318459558,90605000000.0
24,320193,2022,4,22.201447154471545,42.96056425111502,5.961536943479634,0.681749993121573,111443000000.0
25,320193,2023,1,21.683237774030353,35.909567576483866,5.1125566308812385,0.18497409116624106,30218000000.0
26,320193,2023,2,28.407922297297294,42.54130171030921,4.343801280607484,0.2805298130073136,55862000000.0
27,320193,2023,3,32.550617696160266,50.618726755775285,4.558582473371603,0.36928958853731997,80149000000.0
28,320193,2023,4,27.622840909090908,42.576305225737784,4.673462491552152,0.5678496067156172,99584000000.0
29,320193,2024,1,29.65818885448916,39.973731430414304,3.770769230769231,0.12913338672983013,37503000000.0
30,320193,2024,2,26.44911764705882,35.32114414847292,3.5476857966951507,0.2875277115760212,58197000000.0
31,320193,2024,3,31.888725341426404,47.95388102469419,3.97109791929004,0.35730948820661523,84904000000.0
32,320193,2024,4,38.092242225859245,61.77937127426865,5.408779631255487,0.4329888756954702,108807000000.0
