,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,70858,2016,4,5.4535,0.49060820000405947,7.128293894839734,2.2874619815903445,26662000000.0
1,70858,2017,1,11.739430379746835,0.6987674842252781,7.1985534402638285,2.249286654054618,18306000000.0
2,70858,2017,2,11.031666666666666,0.7385988152643864,7.382158692984975,0.6336544060912112,12846000000.0
3,70858,2017,3,10.72738219895288,0.7468835351753966,7.319694302678727,1.187278020764664,3020000000.0
4,70858,2017,4,10.863181818181818,0.8255585133962666,7.382530949610767,1.8334523943591068,17451000000.0
5,70858,2018,1,15.4379754601227,0.9690156305669594,7.539278147529815,2.2018888760191837,10403000000.0
6,70858,2018,2,14.100000000000001,0.980881604432215,7.74631137688563,0.6410496382671662,40354000000.0
7,70858,2018,3,12.357857142857142,0.9178932291625601,7.673471704968662,1.3380225150226919,33836000000.0
8,70858,2018,4,11.941643192488264,0.9564901956098373,7.921463392305403,2.0538257340302115,53442000000.0
9,70858,2019,1,8.10439393939394,0.779723672695645,7.87404880806558,3.33284700581326,39520000000.0
10,70858,2019,2,8.82076923076923,0.8629396331445549,7.902902513014494,0.8358884806336477,15101000000.0
11,70858,2019,3,8.960387323943664,0.9066024763476943,7.8276395684725575,1.4720036953159372,8376000000.0
12,70858,2019,4,9.436080586080585,0.8714520228396587,8.040415519380597,1.747002007760628,2674000000.0
13,70858,2020,1,11.371854545454546,1.1418893732655944,8.191794116536384,1.9624072033923523,61777000000.0
14,70858,2020,2,7.777581967213115,0.6214652371685786,8.889679070504835,1.2652051810466474,19043000000.0
15,70858,2020,3,10.27528846153846,0.6970939701113738,9.321182666571298,2.1147682922751434,16037000000.0
16,70858,2020,4,10.75399014778325,0.7033149876957306,9.185798772549749,3.119740586832373,16601000000.0
17,70858,2021,1,14.779839572192513,0.8760453293892128,9.331180108748223,3.231786079829008,37993000000.0
18,70858,2021,2,15.15111111111111,1.111448553448146,9.83938686131387,0.6941687443127559,52328000000.0
19,70858,2021,3,12.68839464882943,1.161912746598427,9.933548403393488,1.2252005646487227,61639000000.0
20,70858,2021,4,11.754760479041915,1.1875280883543509,10.324233660226673,1.882193519568591,51844000000.0
21,70858,2022,1,11.48336111111111,1.2365064853167977,10.736001569986596,2.4121218026039943,7193000000.0
22,70858,2022,2,10.873163841807909,1.1639106927385574,11.145598367695984,0.7160388051437454,45430000000.0
23,70858,2022,3,9.02324074074074,0.877525197758024,10.562236639689653,1.7856702309581751,50479000000.0
24,70858,2022,4,8.949310344827586,0.8499592351730652,10.401407666849705,2.824722956075821,37325000000.0
25,70858,2023,1,9.812180685358255,0.9219549063440129,10.169138021281347,3.404859271490785,6327000000.0
26,70858,2023,2,8.172328358208956,0.7789684039359606,10.401508229953318,1.077594941040882,11300000000.0
27,70858,2023,3,7.908828571428572,0.7770809061788458,10.0236094296535,2.0180613973491224,486000000.0
28,70858,2023,4,7.420083565459611,0.735247837179221,9.983926929186524,3.24736878945182,12258000000.0
29,70858,2024,1,10.65016129032258,0.8937975577885777,9.904147493879567,3.485983603446588,44982000000.0
30,70858,2024,2,12.866460481099656,1.007034490033558,10.1523784542432,0.8521161154416139,15539000000.0
31,70858,2024,3,13.812937062937062,1.0450833460121747,10.085691342397888,1.5416340426203823,2557000000.0
32,70858,2024,4,14.324909747292418,1.0289307264925533,10.211327028922945,2.369134587552417,34719000000.0
