,CompanyID,Year,Quarter,Price_To_Earnings_Ratio,Price_To_Book_Ratio,Debt_To_Equity_Ratio,Dividend_Yield,Free_Cash_Flow
0,789019,2017,1,23.660504201680673,6.326087575753172,2.2642532226888923,0.694706465383126,4305000000.0
1,789019,2017,2,25.334852320675104,6.65027065926659,2.227021755654032,0.6495344791132472,8965000000.0
2,789019,2017,3,23.06405109489051,6.728608917866121,2.330193109926237,2.431684378149655,31378000000.0
3,789019,2017,4,22.96210702341137,5.912408937276205,1.7786428993719812,0.5665719985168228,10308000000.0
4,789019,2018,1,25.235828025477705,7.791578005359877,2.2670112302194996,0.5303431870335874,5289000000.0
5,789019,2018,2,24.407902298850573,8.243223097212232,2.098183975062785,0.4948064043533901,9217000000.0
6,789019,2018,3,35.044562737642586,8.553973674411857,2.1292826228874007,1.7947401916799826,32252000000.0
7,789019,2018,4,36.62610921501707,9.587113194597928,1.9967196715018554,0.39069355337194256,10055000000.0
8,789019,2019,1,29.9130625,7.982704383032303,1.8097755296978117,0.48189455960641603,5193000000.0
9,789019,2019,2,32.928141592920355,9.033520332265137,1.7753520829819531,0.4114564252274997,10955000000.0
10,789019,2019,3,24.902465753424654,9.546667968337731,1.8003127137691781,1.4137425619478416,38260000000.0
11,789019,2019,4,24.724085820895517,9.538530443801207,1.6301373737754687,0.3469524261425038,10433000000.0
12,789019,2020,1,26.005086206896554,10.425699302509331,1.5683095841393528,0.33851255672236424,7135000000.0
13,789019,2020,2,24.958712871287126,10.025990882175702,1.49298259403848,0.33763478481220693,13737000000.0
14,789019,2020,3,33.62711340206185,12.52467284115499,1.5469214903976196,1.021583786432536,45234000000.0
15,789019,2020,4,32.389840255591054,12.440830754019709,1.4393882909751037,0.25118901316057957,14428000000.0
16,789019,2021,1,31.708569321533925,12.45638700973617,1.3352759605638993,0.260745742170002,8342000000.0
17,789019,2021,2,30.783072776280324,12.856734979368797,1.296412772759377,0.24408788912142582,17090000000.0
18,789019,2021,3,32.39511083743842,13.929769893934697,1.3507549933797223,0.8352966640312001,56118000000.0
19,789019,2021,4,30.44130965593785,13.569613679611525,1.2070168050638908,0.20394875554706898,18730000000.0
20,789019,2022,1,34.65109936575053,15.364636585213423,1.127298293856634,0.18922141610590706,8615000000.0
21,789019,2022,2,31.236628630705393,13.896844853428593,1.1151395742800323,0.20515610505386475,20046000000.0
22,789019,2022,3,25.923051546391754,11.269527629066541,1.1906786276134549,0.9662468063377188,65149000000.0
23,789019,2022,4,24.518218884120177,9.81757705195718,1.0728944608967195,0.27118583136700236,16915000000.0
24,789019,2023,1,26.15978935698448,9.616979420758344,0.9906080726891491,0.2876423144304475,4899000000.0
25,789019,2023,2,30.74350270270271,10.86337648279511,0.9523430397107092,0.23920586220659415,17834000000.0
26,789019,2023,3,34.6331378600823,12.184077054450764,0.9977209137681055,0.7880167573549623,59475000000.0
27,789019,2023,4,30.163056894889102,10.53246268383519,1.0197404786284514,0.21727890195611305,20666000000.0
28,789019,2024,1,33.59781278127813,11.643003988785738,0.9749106048651098,0.20092602787728078,9118000000.0
29,789019,2024,2,36.06789655172413,12.28296297560359,0.9129811338642396,0.1791952948495127,20965000000.0
30,789019,2024,3,37.543010118043846,12.325722736770748,0.9076606189729474,0.657898501656098,74071000000.0
31,789019,2024,4,35.257528735632185,11.09550653858051,0.8177656982583944,0.1746004066197639,19257000000.0
